"Verslagperiode","id","Productgroep","Omzet","Aantal"
201207,1000645,2,1296.37,1069
201208,1000645,2,854.32,770
201209,1000645,2,911.02,921
201210,1000645,2,1568.37,1585
201211,1000645,2,1378.89,1404
201212,1000645,2,1247.7,1267
201301,1000645,2,1655.54,1674
201302,1000645,2,1424.53,1445
201303,1000645,2,1427.21,1442
201304,1000645,2,2396.2,3409
201305,1000645,2,1346.67,1609
201306,1000645,2,1059.32,1152
201307,1000645,2,1155.28,1353
201308,1000645,2,898.92,987
201309,1000645,2,1592.64,1943
201310,1000645,2,1262.37,1378
201311,1000645,2,1449.05,1577
201312,1000645,2,1403.68,1526
201401,1000645,2,1810.12,1968
201402,1000645,2,1460.61,1589
201403,1000645,2,5087.4,5544
201404,1000645,2,4137.65,4498
201405,1000645,2,4928.18,5370
201406,1000645,2,4219.55,4593
201407,1000645,2,3315.46,4045
201408,1000645,2,3540.6,3849
201409,1000645,2,4599.24,5001
201410,1000645,2,4226.66,4595
201411,1000645,2,4666,5074
201412,1000645,2,2543.22,2765
201101,1000646,2,NA,NA
201102,1000646,2,NA,NA
201103,1000646,2,NA,NA
201104,1000646,2,NA,NA
201105,1000646,2,NA,NA
201106,1000646,2,NA,NA
201107,1000646,2,NA,NA
201108,1000646,2,2661.85,736
201109,1000646,2,2861.42,785
201110,1000646,2,3658.7,1004
201111,1000646,2,3441.06,944
201112,1000646,2,3350.53,923
201201,1000646,2,4835.15,1326
201202,1000646,2,4123.47,1130
201203,1000646,2,3156.63,865
201204,1000646,2,5218.14,1433
201205,1000646,2,4237.23,1161
201206,1000646,2,3879.85,1067
201207,1000646,2,5353.86,1469
201208,1000646,2,4627.19,1277
201209,1000646,2,4526.75,1242
201210,1000646,2,4505.3,1249
201211,1000646,2,1593.89,606
201212,1000646,2,189.35,87
201301,1000646,2,104.27,53
201302,1000646,2,19.77,9
201303,1000646,2,5.97,3
201304,1000646,2,NA,NA
201305,1000646,2,NA,NA
201306,1000646,2,NA,NA
201307,1000646,2,NA,NA
201308,1000646,2,NA,NA
201309,1000646,2,NA,NA
201310,1000646,2,NA,NA
201311,1000646,2,NA,NA
201312,1000646,2,NA,NA
201401,1000646,2,NA,NA
201402,1000646,2,NA,NA
201403,1000646,2,NA,NA
201404,1000646,2,NA,NA
201405,1000646,2,NA,NA
201406,1000646,2,NA,NA
201407,1000646,2,NA,NA
201408,1000646,2,NA,NA
201409,1000646,2,NA,NA
201410,1000646,2,NA,NA
201411,1000646,2,NA,NA
201412,1000646,2,NA,NA
201101,1000647,2,NA,NA
201102,1000647,2,NA,NA
201103,1000647,2,NA,NA
201104,1000647,2,NA,NA
201105,1000647,2,NA,NA
201106,1000647,2,NA,NA
201107,1000647,2,NA,NA
201108,1000647,2,NA,NA
201109,1000647,2,NA,NA
201110,1000647,2,NA,NA
201111,1000647,2,NA,NA
201112,1000647,2,NA,NA
201201,1000647,2,NA,NA
201202,1000647,2,NA,NA
201203,1000647,2,NA,NA
201204,1000647,2,NA,NA
201205,1000647,2,NA,NA
201206,1000647,2,NA,NA
201207,1000647,2,NA,NA
201208,1000647,2,NA,NA
201209,1000647,2,NA,NA
201210,1000647,2,NA,NA
201211,1000647,2,NA,NA
201212,1000647,2,NA,NA
201301,1000647,2,NA,NA
201302,1000647,2,NA,NA
201303,1000647,2,NA,NA
201304,1000647,2,NA,NA
201305,1000647,2,NA,NA
201306,1000647,2,NA,NA
201307,1000647,2,NA,NA
201308,1000647,2,NA,NA
201309,1000647,2,NA,NA
201310,1000647,2,6231.94,3833
201311,1000647,2,5638.35,3632
201312,1000647,2,7282.6,4480
201401,1000647,2,4990.87,3116
201402,1000647,2,4448.6,2813
201403,1000647,2,8980.74,7351
201404,1000647,2,3819.11,2089
201405,1000647,2,3117.99,1646
201406,1000647,2,6250.71,4818
201407,1000647,2,2927.76,2617
201408,1000647,2,3569.54,2066
201409,1000647,2,4653.92,2903
201410,1000647,2,3917.12,2184
201411,1000647,2,4409.72,3493
201412,1000647,2,733.16,651
201101,1000648,2,NA,NA
201102,1000648,2,NA,NA
201103,1000648,2,NA,NA
201104,1000648,2,NA,NA
201105,1000648,2,NA,NA
201106,1000648,2,NA,NA
201107,1000648,2,NA,NA
201108,1000648,2,NA,NA
201109,1000648,2,NA,NA
201110,1000648,2,NA,NA
201111,1000648,2,NA,NA
201112,1000648,2,NA,NA
201201,1000648,2,NA,NA
201202,1000648,2,NA,NA
201203,1000648,2,NA,NA
201204,1000648,2,NA,NA
201205,1000648,2,NA,NA
201206,1000648,2,NA,NA
201207,1000648,2,NA,NA
201208,1000648,2,NA,NA
201209,1000648,2,NA,NA
201210,1000648,2,877.62,184
201211,1000648,2,4608.01,1008
201212,1000648,2,8748.09,1856
201301,1000648,2,11400.29,2402
201302,1000648,2,7967.12,1693
201303,1000648,2,8485.46,1993
201304,1000648,2,9203.54,1927
201305,1000648,2,6444.67,1348
201306,1000648,2,5595.32,1172
201307,1000648,2,6016.58,1257
201308,1000648,2,5199.02,1086
201309,1000648,2,7502.98,1953
201310,1000648,2,3011.27,1070
201311,1000648,2,601.43,206
201312,1000648,2,109.39,32
201401,1000648,2,89.81,36
201402,1000648,2,11.67,4
201403,1000648,2,1041.98,242
201404,1000648,2,903.31,196
201405,1000648,2,738.23,157
201406,1000648,2,900.95,191
201407,1000648,2,639.86,139
201408,1000648,2,829.7,181
201409,1000648,2,2054.17,455
201410,1000648,2,5929.93,1258
201411,1000648,2,5709.27,1576
201412,1000648,2,790.03,330
201101,1000649,2,NA,NA
201102,1000649,2,NA,NA
201103,1000649,2,NA,NA
201104,1000649,2,NA,NA
201105,1000649,2,NA,NA
201106,1000649,2,NA,NA
201107,1000649,2,NA,NA
201108,1000649,2,NA,NA
201109,1000649,2,NA,NA
201110,1000649,2,NA,NA
201111,1000649,2,NA,NA
201112,1000649,2,NA,NA
201201,1000649,2,NA,NA
201202,1000649,2,NA,NA
201203,1000649,2,NA,NA
201204,1000649,2,NA,NA
201205,1000649,2,NA,NA
201206,1000649,2,NA,NA
201207,1000649,2,NA,NA
201208,1000649,2,NA,NA
201209,1000649,2,NA,NA
201210,1000649,2,NA,NA
201211,1000649,2,NA,NA
201212,1000649,2,NA,NA
201301,1000649,2,NA,NA
201302,1000649,2,NA,NA
201303,1000649,2,NA,NA
201304,1000649,2,NA,NA
201305,1000649,2,NA,NA
201306,1000649,2,NA,NA
201307,1000649,2,NA,NA
201308,1000649,2,NA,NA
201309,1000649,2,NA,NA
201310,1000649,2,NA,NA
201311,1000649,2,NA,NA
201312,1000649,2,NA,NA
201401,1000649,2,NA,NA
201402,1000649,2,NA,NA
201403,1000649,2,NA,NA
201404,1000649,2,NA,NA
201405,1000649,2,NA,NA
201406,1000649,2,3242.79,1195
201407,1000649,2,9505.48,4038
201408,1000649,2,9940.26,3884
201409,1000649,2,10480.64,4105
201410,1000649,2,10013.99,4107
201411,1000649,2,9921.84,3588
201412,1000649,2,4008.56,1645
201101,1000650,2,2867.38,4046
201102,1000650,2,2274.44,3209
201103,1000650,2,2108.58,2978
201104,1000650,2,1959.04,2765
201105,1000650,2,2601.52,3668
201106,1000650,2,1979.17,2789
201107,1000650,2,2034.54,2867
201108,1000650,2,3222.38,4564
201109,1000650,2,2670.04,3782
201110,1000650,2,3243.9,4782
201111,1000650,2,2671.28,4185
201112,1000650,2,2567.2,4013
201201,1000650,2,3241.36,5067
201202,1000650,2,2635.06,4124
201203,1000650,2,1878.44,2941
201204,1000650,2,3333.3,5212
201205,1000650,2,2488.49,3890
201206,1000650,2,2429.09,3797
201207,1000650,2,3033.43,4743
201208,1000650,2,2316.7,3629
201209,1000650,2,2439.95,3816
201210,1000650,2,3071.45,4820
201211,1000650,2,NA,NA
201212,1000650,2,NA,NA
201301,1000650,2,NA,NA
201302,1000650,2,NA,NA
201303,1000650,2,NA,NA
201304,1000650,2,NA,NA
201305,1000650,2,NA,NA
201306,1000650,2,NA,NA
201307,1000650,2,NA,NA
201308,1000650,2,NA,NA
201309,1000650,2,NA,NA
201310,1000650,2,NA,NA
201311,1000650,2,NA,NA
201312,1000650,2,NA,NA
201401,1000650,2,NA,NA
201402,1000650,2,NA,NA
201403,1000650,2,NA,NA
201404,1000650,2,NA,NA
201405,1000650,2,NA,NA
201406,1000650,2,NA,NA
201407,1000650,2,NA,NA
201408,1000650,2,NA,NA
201409,1000650,2,NA,NA
201410,1000650,2,NA,NA
201411,1000650,2,NA,NA
201412,1000650,2,NA,NA
201101,1000651,2,1787.55,205
201102,1000651,2,52,4
201103,1000651,2,13,1
201104,1000651,2,NA,NA
201105,1000651,2,29.97,3
201106,1000651,2,NA,NA
201107,1000651,2,NA,NA
201108,1000651,2,NA,NA
201109,1000651,2,NA,NA
201110,1000651,2,NA,NA
201111,1000651,2,NA,NA
201112,1000651,2,NA,NA
201201,1000651,2,NA,NA
201202,1000651,2,NA,NA
201203,1000651,2,NA,NA
201204,1000651,2,23224.59,2089
201205,1000651,2,971.17,129
201206,1000651,2,570.61,55
201207,1000651,2,326.66,29
201208,1000651,2,137.44,18
201209,1000651,2,163.98,17
201210,1000651,2,404.7,30
201211,1000651,2,29970.48,2877
201212,1000651,2,2921.4,387
201301,1000651,2,753.85,90
201302,1000651,2,460.92,45
201303,1000651,2,87.78,22
201304,1000651,2,857.29,121
201305,1000651,2,16.98,2
201306,1000651,2,35.96,4
201307,1000651,2,NA,NA
201308,1000651,2,NA,NA
201309,1000651,2,NA,NA
201310,1000651,2,NA,NA
201311,1000651,2,NA,NA
201312,1000651,2,NA,NA
201401,1000651,2,NA,NA
201402,1000651,2,NA,NA
201403,1000651,2,NA,NA
201404,1000651,2,NA,NA
201405,1000651,2,NA,NA
201406,1000651,2,NA,NA
201407,1000651,2,NA,NA
201408,1000651,2,NA,NA
201409,1000651,2,NA,NA
201410,1000651,2,NA,NA
201411,1000651,2,NA,NA
201412,1000651,2,NA,NA
201101,1000652,2,NA,NA
201102,1000652,2,NA,NA
201103,1000652,2,NA,NA
201104,1000652,2,NA,NA
201105,1000652,2,NA,NA
201106,1000652,2,NA,NA
201107,1000652,2,NA,NA
201108,1000652,2,5.96,4
201109,1000652,2,25.33,17
201110,1000652,2,38.04,26
201111,1000652,2,110.18,96
201112,1000652,2,33.36,24
201201,1000652,2,61.16,44
201202,1000652,2,1294.48,1084
201203,1000652,2,1294.94,941
201204,1000652,2,2163.85,1557
201205,1000652,2,1475.75,1062
201206,1000652,2,1544.05,1111
201207,1000652,2,1611.61,1160
201208,1000652,2,1284.37,925
201209,1000652,2,1414.13,1021
201210,1000652,2,1993.06,1434
201211,1000652,2,2210.53,1913
201212,1000652,2,1545.24,1112
201301,1000652,2,2083.7,1502
201302,1000652,2,3001.28,2692
201303,1000652,2,1919.25,1381
201304,1000652,2,2190.24,1576
201305,1000652,2,1942.04,1399
201306,1000652,2,1683.99,1234
201307,1000652,2,1670.07,1210
201308,1000652,2,1524.06,1108
201309,1000652,2,2532.7,1882
201310,1000652,2,2570.54,1919
201311,1000652,2,2609.1,1948
201312,1000652,2,2511.36,1875
201401,1000652,2,4590.2,3769
201402,1000652,2,2984.97,2317
201403,1000652,2,2826.87,2201
201404,1000652,2,2016.17,1549
201405,1000652,2,1904.49,1479
201406,1000652,2,2104.97,1658
201407,1000652,2,1413.02,1079
201408,1000652,2,1867.79,1471
201409,1000652,2,2325.72,1823
201410,1000652,2,2247.42,1763
201411,1000652,2,2181.64,1735
201412,1000652,2,1529.36,1372
201101,1000653,2,266.12,341
201102,1000653,2,112.34,108
201103,1000653,2,70.21,51
201104,1000653,2,11433.83,9689
201105,1000653,2,18608.91,13432
201106,1000653,2,11865.87,8717
201107,1000653,2,8342.45,6351
201108,1000653,2,3638.84,3160
201109,1000653,2,814.22,907
201110,1000653,2,307.39,262
201111,1000653,2,111.85,89
201112,1000653,2,61,47
201201,1000653,2,61.71,58
201202,1000653,2,40.95,35
201203,1000653,2,3.21,3
201204,1000653,2,4.47,3
201205,1000653,2,2.46,2
201206,1000653,2,NA,NA
201207,1000653,2,NA,NA
201208,1000653,2,1.59,1
201209,1000653,2,19.87,13
201210,1000653,2,NA,NA
201211,1000653,2,NA,NA
201212,1000653,2,NA,NA
201301,1000653,2,NA,NA
201302,1000653,2,NA,NA
201303,1000653,2,1.59,1
201304,1000653,2,NA,NA
201305,1000653,2,NA,NA
201306,1000653,2,NA,NA
201307,1000653,2,NA,NA
201308,1000653,2,NA,NA
201309,1000653,2,NA,NA
201310,1000653,2,1.59,1
201311,1000653,2,747.1,482
201312,1000653,2,5478.18,4450
201401,1000653,2,5538.37,4161
201402,1000653,2,3842.84,2883
201403,1000653,2,704.33,582
201404,1000653,2,NA,NA
201405,1000653,2,NA,NA
201406,1000653,2,NA,NA
201407,1000653,2,NA,NA
201408,1000653,2,NA,NA
201409,1000653,2,NA,NA
201410,1000653,2,NA,NA
201411,1000653,2,265.53,167
201412,1000653,2,2761.83,1737
201101,1000654,2,2087.82,1517
201102,1000654,2,1877.67,1316
201103,1000654,2,2017.31,1330
201104,1000654,2,1733.87,1142
201105,1000654,2,1975.25,1300
201106,1000654,2,1625.51,1078
201107,1000654,2,1490.89,982
201108,1000654,2,1566.92,1046
201109,1000654,2,1156.98,769
201110,1000654,2,1424.79,951
201111,1000654,2,1202.06,795
201112,1000654,2,1282.31,853
201201,1000654,2,1555.45,1024
201202,1000654,2,1705.07,1251
201203,1000654,2,879.3,591
201204,1000654,2,1721.18,1133
201205,1000654,2,1418.48,1037
201206,1000654,2,1100.57,726
201207,1000654,2,1263.16,832
201208,1000654,2,871.17,610
201209,1000654,2,948.78,703
201210,1000654,2,1502.18,1113
201211,1000654,2,1430.9,1064
201212,1000654,2,1826.25,1354
201301,1000654,2,2515.56,1864
201302,1000654,2,1593.86,1182
201303,1000654,2,1101.31,816
201304,1000654,2,2564.31,1900
201305,1000654,2,2479.62,2000
201306,1000654,2,1745.45,1294
201307,1000654,2,1881.11,1488
201308,1000654,2,1492.83,1113
201309,1000654,2,2277.81,1775
201310,1000654,2,2128.71,1580
201311,1000654,2,2229.74,1653
201312,1000654,2,2224.99,1651
201401,1000654,2,3115.84,2313
201402,1000654,2,2634.1,2073
201403,1000654,2,3263.57,2624
201404,1000654,2,2543.54,2034
201405,1000654,2,2540.83,2085
201406,1000654,2,2812.27,2287
201407,1000654,2,2124.75,1908
201408,1000654,2,2083.95,1691
201409,1000654,2,2525.86,2041
201410,1000654,2,2259.76,1823
201411,1000654,2,2387.42,1926
201412,1000654,2,1247.3,1006
201101,1000655,2,16857.47,4237
201102,1000655,2,12543.7,3111
201103,1000655,2,11927.35,2941
201104,1000655,2,11185.21,2789
201105,1000655,2,2358.62,738
201106,1000655,2,77.43,36
201107,1000655,2,1,1
201108,1000655,2,18.76,8
201109,1000655,2,NA,NA
201110,1000655,2,NA,NA
201111,1000655,2,NA,NA
201112,1000655,2,NA,NA
201201,1000655,2,NA,NA
201202,1000655,2,NA,NA
201203,1000655,2,NA,NA
201204,1000655,2,NA,NA
201205,1000655,2,NA,NA
201206,1000655,2,NA,NA
201207,1000655,2,NA,NA
201208,1000655,2,NA,NA
201209,1000655,2,NA,NA
201210,1000655,2,NA,NA
201211,1000655,2,NA,NA
201212,1000655,2,NA,NA
201301,1000655,2,NA,NA
201302,1000655,2,NA,NA
201303,1000655,2,NA,NA
201304,1000655,2,NA,NA
201305,1000655,2,NA,NA
201306,1000655,2,NA,NA
201307,1000655,2,NA,NA
201308,1000655,2,NA,NA
201309,1000655,2,NA,NA
201310,1000655,2,NA,NA
201311,1000655,2,NA,NA
201312,1000655,2,NA,NA
201401,1000655,2,NA,NA
201402,1000655,2,NA,NA
201403,1000655,2,NA,NA
201404,1000655,2,NA,NA
201405,1000655,2,NA,NA
201406,1000655,2,NA,NA
201407,1000655,2,NA,NA
201408,1000655,2,NA,NA
201409,1000655,2,NA,NA
201410,1000655,2,NA,NA
201411,1000655,2,NA,NA
201412,1000655,2,NA,NA
201101,1000656,2,NA,NA
201102,1000656,2,NA,NA
201103,1000656,2,NA,NA
201104,1000656,2,NA,NA
201105,1000656,2,NA,NA
201106,1000656,2,NA,NA
201107,1000656,2,NA,NA
201108,1000656,2,NA,NA
201109,1000656,2,NA,NA
201110,1000656,2,NA,NA
201111,1000656,2,NA,NA
201112,1000656,2,NA,NA
201201,1000656,2,NA,NA
201202,1000656,2,NA,NA
201203,1000656,2,NA,NA
201204,1000656,2,NA,NA
201205,1000656,2,NA,NA
201206,1000656,2,NA,NA
201207,1000656,2,NA,NA
201208,1000656,2,NA,NA
201209,1000656,2,NA,NA
201210,1000656,2,NA,NA
201211,1000656,2,NA,NA
201212,1000656,2,NA,NA
201301,1000656,2,NA,NA
201302,1000656,2,NA,NA
201303,1000656,2,NA,NA
201304,1000656,2,NA,NA
201305,1000656,2,NA,NA
201306,1000656,2,NA,NA
201307,1000656,2,NA,NA
201308,1000656,2,NA,NA
201309,1000656,2,NA,NA
201310,1000656,2,NA,NA
201311,1000656,2,NA,NA
201312,1000656,2,NA,NA
201401,1000656,2,NA,NA
201402,1000656,2,NA,NA
201403,1000656,2,13429.39,2840
201404,1000656,2,7435.11,1614
201405,1000656,2,5831.32,1222
201406,1000656,2,6844.45,1422
201407,1000656,2,2867.35,591
201408,1000656,2,3061.48,632
201409,1000656,2,3322.04,691
201410,1000656,2,3823.16,865
201411,1000656,2,5685.13,1911
201412,1000656,2,2415.55,865
201101,1000657,2,14852.85,3738
201102,1000657,2,12164.09,3054
201103,1000657,2,12290.33,3085
201104,1000657,2,11495.75,2938
201105,1000657,2,2804.68,953
201106,1000657,2,97.33,37
201107,1000657,2,32.7,11
201108,1000657,2,NA,NA
201109,1000657,2,NA,NA
201110,1000657,2,5.19,2
201111,1000657,2,2.59,1
201112,1000657,2,NA,NA
201201,1000657,2,5.97,3
201202,1000657,2,NA,NA
201203,1000657,2,NA,NA
201204,1000657,2,NA,NA
201205,1000657,2,NA,NA
201206,1000657,2,NA,NA
201207,1000657,2,NA,NA
201208,1000657,2,NA,NA
201209,1000657,2,NA,NA
201210,1000657,2,NA,NA
201211,1000657,2,NA,NA
201212,1000657,2,NA,NA
201301,1000657,2,NA,NA
201302,1000657,2,NA,NA
201303,1000657,2,NA,NA
201304,1000657,2,NA,NA
201305,1000657,2,NA,NA
201306,1000657,2,NA,NA
201307,1000657,2,NA,NA
201308,1000657,2,NA,NA
201309,1000657,2,NA,NA
201310,1000657,2,NA,NA
201311,1000657,2,NA,NA
201312,1000657,2,NA,NA
201401,1000657,2,NA,NA
201402,1000657,2,NA,NA
201403,1000657,2,NA,NA
201404,1000657,2,NA,NA
201405,1000657,2,NA,NA
201406,1000657,2,NA,NA
201407,1000657,2,NA,NA
201408,1000657,2,NA,NA
201409,1000657,2,NA,NA
201410,1000657,2,NA,NA
201411,1000657,2,NA,NA
201412,1000657,2,NA,NA
201101,1000658,2,3705.88,1605
201102,1000658,2,2197.47,894
201103,1000658,2,2581.79,1149
201104,1000658,2,1737.89,705
201105,1000658,2,2354.12,1055
201106,1000658,2,1675.57,698
201107,1000658,2,1555.75,645
201108,1000658,2,2031.82,853
201109,1000658,2,1965.98,913
201110,1000658,2,2469.91,1055
201111,1000658,2,2848.53,1304
201112,1000658,2,2257.84,964
201201,1000658,2,2909.11,1269
201202,1000658,2,3050.43,1389
201203,1000658,2,2593.66,1221
201204,1000658,2,3126.99,1415
201205,1000658,2,1659.06,706
201206,1000658,2,2216.14,1011
201207,1000658,2,1929.31,818
201208,1000658,2,1349.19,571
201209,1000658,2,1829.76,770
201210,1000658,2,3002.67,1263
201211,1000658,2,2449.82,1037
201212,1000658,2,2936.04,1234
201301,1000658,2,3407.82,1437
201302,1000658,2,5159.39,2410
201303,1000658,2,2639.59,1126
201304,1000658,2,2778.69,1183
201305,1000658,2,1381.76,757
201306,1000658,2,88.12,60
201307,1000658,2,33.33,19
201308,1000658,2,2.88,2
201309,1000658,2,NA,NA
201310,1000658,2,NA,NA
201311,1000658,2,NA,NA
201312,1000658,2,NA,NA
201401,1000658,2,NA,NA
201402,1000658,2,NA,NA
201403,1000658,2,NA,NA
201404,1000658,2,NA,NA
201405,1000658,2,NA,NA
201406,1000658,2,NA,NA
201407,1000658,2,NA,NA
201408,1000658,2,NA,NA
201409,1000658,2,NA,NA
201410,1000658,2,NA,NA
201411,1000658,2,NA,NA
201412,1000658,2,2.38,1
201101,1000659,2,1050.26,422
201102,1000659,2,964.1,396
201103,1000659,2,1037.87,419
201104,1000659,2,1074.95,442
201105,1000659,2,1470.37,595
201106,1000659,2,1528.35,614
201107,1000659,2,1170.95,471
201108,1000659,2,2467.9,1041
201109,1000659,2,2198.23,883
201110,1000659,2,4007.69,1707
201111,1000659,2,2516.71,1012
201112,1000659,2,2521.64,1016
201201,1000659,2,3231.72,1300
201202,1000659,2,2688.27,1084
201203,1000659,2,2182.77,878
201204,1000659,2,3492.53,1403
201205,1000659,2,2845.28,1143
201206,1000659,2,3272.85,1315
201207,1000659,2,3364.12,1354
201208,1000659,2,3098.76,1253
201209,1000659,2,3197.84,1293
201210,1000659,2,3825.08,1563
201211,1000659,2,4009.82,1618
201212,1000659,2,4324.73,1739
201301,1000659,2,6454.19,2596
201302,1000659,2,4927.42,1980
201303,1000659,2,4822.78,1938
201304,1000659,2,6434.02,2593
201305,1000659,2,4954.7,1993
201306,1000659,2,5738.81,2312
201307,1000659,2,6014.75,2521
201308,1000659,2,2609.91,1664
201309,1000659,2,303.35,197
201310,1000659,2,71.6,45
201311,1000659,2,29.19,18
201312,1000659,2,26.9,15
201401,1000659,2,20.6,16
201402,1000659,2,8.97,5
201403,1000659,2,7.47,3
201404,1000659,2,2.98,2
201405,1000659,2,2.49,1
201406,1000659,2,12.21,7
201407,1000659,2,11.34,7
201408,1000659,2,NA,NA
201409,1000659,2,NA,NA
201410,1000659,2,NA,NA
201411,1000659,2,NA,NA
201412,1000659,2,NA,NA
201101,1000660,2,2880.01,2196
201102,1000660,2,2427.45,1788
201103,1000660,2,2592.23,1790
201104,1000660,2,2357.22,1714
201105,1000660,2,2856.45,1972
201106,1000660,2,2668.37,1849
201107,1000660,2,2335.73,1616
201108,1000660,2,2849.94,2007
201109,1000660,2,2533.91,1710
201110,1000660,2,3524.25,2464
201111,1000660,2,3021.43,2035
201112,1000660,2,2583.56,1740
201201,1000660,2,3352.99,2269
201202,1000660,2,3005.43,2024
201203,1000660,2,1974.52,1332
201204,1000660,2,3589.58,2419
201205,1000660,2,2702.47,1817
201206,1000660,2,2667.69,1794
201207,1000660,2,669.92,451
201208,1000660,2,61.64,54
201209,1000660,2,11.89,12
201210,1000660,2,0.97,1
201211,1000660,2,NA,NA
201212,1000660,2,NA,NA
201301,1000660,2,NA,NA
201302,1000660,2,NA,NA
201303,1000660,2,NA,NA
201304,1000660,2,NA,NA
201305,1000660,2,NA,NA
201306,1000660,2,NA,NA
201307,1000660,2,NA,NA
201308,1000660,2,NA,NA
201309,1000660,2,NA,NA
201310,1000660,2,NA,NA
201311,1000660,2,NA,NA
201312,1000660,2,NA,NA
201401,1000660,2,NA,NA
201402,1000660,2,NA,NA
201403,1000660,2,NA,NA
201404,1000660,2,NA,NA
201405,1000660,2,NA,NA
201406,1000660,2,NA,NA
201407,1000660,2,NA,NA
201408,1000660,2,NA,NA
201409,1000660,2,NA,NA
201410,1000660,2,NA,NA
201411,1000660,2,NA,NA
201412,1000660,2,NA,NA
201101,1000661,2,NA,NA
201102,1000661,2,NA,NA
201103,1000661,2,NA,NA
201104,1000661,2,NA,NA
201105,1000661,2,NA,NA
201106,1000661,2,NA,NA
201107,1000661,2,NA,NA
201108,1000661,2,NA,NA
201109,1000661,2,NA,NA
201110,1000661,2,NA,NA
201111,1000661,2,NA,NA
201112,1000661,2,NA,NA
201201,1000661,2,NA,NA
201202,1000661,2,NA,NA
201203,1000661,2,NA,NA
201204,1000661,2,NA,NA
201205,1000661,2,NA,NA
201206,1000661,2,NA,NA
201207,1000661,2,NA,NA
201208,1000661,2,NA,NA
201209,1000661,2,NA,NA
201210,1000661,2,NA,NA
201211,1000661,2,NA,NA
201212,1000661,2,NA,NA
201301,1000661,2,NA,NA
201302,1000661,2,NA,NA
201303,1000661,2,NA,NA
201304,1000661,2,NA,NA
201305,1000661,2,NA,NA
201306,1000661,2,NA,NA
201307,1000661,2,NA,NA
201308,1000661,2,NA,NA
201309,1000661,2,NA,NA
201310,1000661,2,NA,NA
201311,1000661,2,2202.04,552
201312,1000661,2,4057.85,1018
201401,1000661,2,5155.17,1293
201402,1000661,2,4515.42,1174
201403,1000661,2,6558.95,1820
201404,1000661,2,4729.2,1192
201405,1000661,2,5079.35,1278
201406,1000661,2,5931.08,1489
201407,1000661,2,5285,1325
201408,1000661,2,5770.53,1982
201409,1000661,2,1072.47,448
201410,1000661,2,184.86,80
201411,1000661,2,63.22,24
201412,1000661,2,18.35,6
201101,1000662,2,NA,NA
201102,1000662,2,NA,NA
201103,1000662,2,NA,NA
201104,1000662,2,NA,NA
201105,1000662,2,NA,NA
201106,1000662,2,NA,NA
201107,1000662,2,NA,NA
201108,1000662,2,NA,NA
201109,1000662,2,NA,NA
201110,1000662,2,NA,NA
201111,1000662,2,NA,NA
201112,1000662,2,NA,NA
201201,1000662,2,NA,NA
201202,1000662,2,NA,NA
201203,1000662,2,NA,NA
201204,1000662,2,NA,NA
201205,1000662,2,NA,NA
201206,1000662,2,NA,NA
201207,1000662,2,NA,NA
201208,1000662,2,NA,NA
201209,1000662,2,NA,NA
201210,1000662,2,NA,NA
201211,1000662,2,NA,NA
201212,1000662,2,NA,NA
201301,1000662,2,NA,NA
201302,1000662,2,NA,NA
201303,1000662,2,NA,NA
201304,1000662,2,NA,NA
201305,1000662,2,NA,NA
201306,1000662,2,NA,NA
201307,1000662,2,NA,NA
201308,1000662,2,NA,NA
201309,1000662,2,NA,NA
201310,1000662,2,NA,NA
201311,1000662,2,2148.97,539
201312,1000662,2,4171.72,1047
201401,1000662,2,5272.58,1326
201402,1000662,2,4656.66,1217
201403,1000662,2,6569.57,1840
201404,1000662,2,4562.26,1152
201405,1000662,2,4877.78,1227
201406,1000662,2,6008.17,1506
201407,1000662,2,4913.7,1233
201408,1000662,2,5664.63,1962
201409,1000662,2,1102.72,474
201410,1000662,2,151.24,69
201411,1000662,2,48.25,17
201412,1000662,2,20.54,6
201101,1000663,2,NA,NA
201102,1000663,2,NA,NA
201103,1000663,2,NA,NA
201104,1000663,2,NA,NA
201105,1000663,2,NA,NA
201106,1000663,2,NA,NA
201107,1000663,2,NA,NA
201108,1000663,2,NA,NA
201109,1000663,2,NA,NA
201110,1000663,2,NA,NA
201111,1000663,2,NA,NA
201112,1000663,2,NA,NA
201201,1000663,2,NA,NA
201202,1000663,2,NA,NA
201203,1000663,2,NA,NA
201204,1000663,2,NA,NA
201205,1000663,2,NA,NA
201206,1000663,2,NA,NA
201207,1000663,2,NA,NA
201208,1000663,2,NA,NA
201209,1000663,2,NA,NA
201210,1000663,2,NA,NA
201211,1000663,2,NA,NA
201212,1000663,2,NA,NA
201301,1000663,2,NA,NA
201302,1000663,2,NA,NA
201303,1000663,2,NA,NA
201304,1000663,2,NA,NA
201305,1000663,2,NA,NA
201306,1000663,2,NA,NA
201307,1000663,2,NA,NA
201308,1000663,2,NA,NA
201309,1000663,2,NA,NA
201310,1000663,2,NA,NA
201311,1000663,2,NA,NA
201312,1000663,2,NA,NA
201401,1000663,2,NA,NA
201402,1000663,2,NA,NA
201403,1000663,2,NA,NA
201404,1000663,2,NA,NA
201405,1000663,2,NA,NA
201406,1000663,2,NA,NA
201407,1000663,2,NA,NA
201408,1000663,2,1509.57,859
201409,1000663,2,18929.25,16692
201410,1000663,2,13000.03,8733
201411,1000663,2,12521.09,7088
